date,sku,category,region,channel,quantity,price_per_unit,discount,revenue
2024-07-20,Лидское Светлое 0.5л,Светлое,Минск,Сетевой ритейл,216,2.15,0.0,464.4
2024-07-20,Лидское Классическое 1.0л,Светлое,Минская область,HoReCa,119,3.7,0.1,396.27
2024-07-20,Лидское Нефильтрованное 0.5л,Специальное,Брестская область,Сетевой ритейл,60,2.95,0.0,177.0
2024-07-20,Лидское Нефильтрованное 0.5л,Специальное,Гомельская область,Специализированные магазины,30,2.95,0.0,88.5
2024-07-20,Лидское Классическое 0.5л,Светлое,Гродненская область,Сетевой ритейл,45,2.05,0.0,92.25
2024-07-20,Лидское Нефильтрованное 0.5л,Специальное,Минская область,HoReCa,56,2.95,0.0,165.2
2024-07-20,Лидское Вайс 0.5л,Специальное,Витебская область,Специализированные магазины,26,2.8,0.05,69.16
2024-07-20,Лидское Янтарное 0.5л,Тёмное,Минск,Сетевой ритейл,9,2.65,0.05,22.66
2024-07-20,Лидское Лёгкое 0.5л,Светлое,Минск,Сетевой ритейл,42,1.95,0.0,81.9
2024-07-20,Лидское Юбилейное 0.5л,Светлое,Минск,Сетевой ритейл,108,2.45,0.0,264.6
2024-07-20,Лидское Вайс 0.5л,Специальное,Минская область,Специализированные магазины,18,2.8,0.1,45.36
2024-07-20,Лидское Лёгкое 1.0л,Светлое,Минск,Онлайн,72,3.5,0.0,252.0
2024-07-20,Лидское Классическое 1.0л,Светлое,Минск,Специализированные магазины,28,3.7,0.1,93.24
2024-07-20,Лидское Светлое 0.5л,Светлое,Минская область,HoReCa,178,2.15,0.0,382.7
2024-07-20,Лидское Классическое 1.0л,Светлое,Минская область,Специализированные магазины,147,3.7,0.0,543.9
2024-07-20,Лидское Лёгкое 0.5л,Светлое,Брестская область,Сетевой ритейл,26,1.95,0.1,45.63
2024-07-20,Лидское Светлое 1.0л,Светлое,Витебская область,HoReCa,209,3.9,0.0,815.1
2024-07-20,Лидское Юбилейное 0.5л,Светлое,Минск,Специализированные магазины,49,2.45,0.0,120.05
2024-07-20,Лидское Лёгкое 0.5л,Светлое,Минская область,Специализированные магазины,139,1.95,0.05,257.5
2024-07-20,Лидское Лёгкое 1.0л,Светлое,Минск,Специализированные магазины,55,3.5,0.05,182.88
2024-07-20,Лидское Классическое 0.5л,Светлое,Минская область,Специализированные магазины,19,2.05,0.0,38.95
2024-07-20,Лидское Классическое 1.0л,Светлое,Гродненская область,Сетевой ритейл,108,3.7,0.0,399.6
2024-07-20,Лидское Лёгкое 0.5л,Светлое,Минская область,Сетевой ритейл,72,1.95,0.0,140.4
2024-07-20,Лидское Классическое 0.5л,Светлое,Минск,Сетевой ритейл,67,2.05,0.0,137.35
2024-07-20,Лидское Тёмное 0.5л,Тёмное,Гомельская область,Сетевой ритейл,40,2.55,0.0,102.0
2024-07-21,Лидское Вайс 0.5л,Специальное,Минская область,Сетевой ритейл,84,2.8,0.05,223.44
2024-07-21,Лидское Тёмное 0.5л,Тёмное,Могилёвская область,Сетевой ритейл,69,2.55,0.0,175.95
2024-07-21,Лидское Нефильтрованное 0.5л,Специальное,Минская область,Сетевой ритейл,78,2.95,0.0,230.1
2024-07-21,Лидское Лёгкое 1.0л,Светлое,Витебская область,Специализированные магазины,38,3.5,0.0,133.0
2024-07-21,Лидское Лёгкое 0.5л,Светлое,Минская область,Онлайн,86,1.95,0.0,167.7
2024-07-21,Лидское Светлое 0.5л,Светлое,Гродненская область,Онлайн,137,2.15,0.0,294.55
2024-07-21,Лидское Безалкогольное 0.5л,Безалкогольное,Гомельская область,Сетевой ритейл,9,1.9,0.0,17.1
2024-07-21,Лидское Тёмное 0.5л,Тёмное,Гомельская область,Сетевой ритейл,54,2.55,0.0,137.7
2024-07-21,Лидское Тёмное 1.0л,Тёмное,Минск,Специализированные магазины,93,4.6,0.0,427.8
2024-07-21,Лидское Классическое 0.5л,Светлое,Минск,Сетевой ритейл,51,2.05,0.05,99.32
2024-07-21,Лидское Светлое 1.0л,Светлое,Гродненская область,Сетевой ритейл,127,3.9,0.0,495.3
2024-07-21,Лидское Вайс 1.0л,Специальное,Гродненская область,Онлайн,47,5.1,0.0,239.7
2024-07-21,Лидское Нефильтрованное 0.5л,Специальное,Гродненская область,Сетевой ритейл,18,2.95,0.0,53.1
2024-07-21,Лидское Классическое 0.5л,Светлое,Минская область,Сетевой ритейл,69,2.05,0.05,134.38
2024-07-21,Лидское Портер 0.5л,Тёмное,Гродненская область,Сетевой ритейл,31,2.9,0.0,89.9
2024-07-21,Лидское Светлое 1.0л,Светлое,Брестская область,Специализированные магазины,130,3.9,0.0,507.0
2024-07-21,Лидское Светлое 1.0л,Светлое,Витебская область,Сетевой ритейл,30,3.9,0.15,99.45
2024-07-21,Лидское Лёгкое 0.5л,Светлое,Минск,Сетевой ритейл,87,1.95,0.0,169.65
2024-07-21,Лидское Лёгкое 0.5л,Светлое,Минская область,Сетевой ритейл,31,1.95,0.05,57.43
2024-07-21,Лидское Светлое 1.0л,Светлое,Минск,Сетевой ритейл,64,3.9,0.0,249.6
2024-07-21,Лидское Янтарное 0.5л,Тёмное,Гродненская область,Специализированные магазины,25,2.65,0.0,66.25
2024-07-21,Лидское Тёмное 0.5л,Тёмное,Минская область,Специализированные магазины,80,2.55,0.0,204.0
2024-07-21,Лидское Юбилейное 1.0л,Светлое,Минск,Сетевой ритейл,126,4.3,0.0,541.8
2024-07-21,Лидское Классическое 0.5л,Светлое,Гродненская область,Сетевой ритейл,98,2.05,0.0,200.9
2024-07-21,Лидское Тёмное 0.5л,Тёмное,Брестская область,Сетевой ритейл,68,2.55,0.05,164.73
2024-07-21,Лидское Светлое 0.5л,Светлое,Могилёвская область,Сетевой ритейл,52,2.15,0.0,111.8
2024-07-21,Лидское Безалкогольное 0.5л,Безалкогольное,Минск,Сетевой ритейл,20,1.9,0.1,34.2
2024-07-21,Лидское Классическое 1.0л,Светлое,Витебская область,Сетевой ритейл,82,3.7,0.05,288.23
2024-07-21,Лидское Светлое 0.5л,Светлое,Гомельская область,Онлайн,237,2.15,0.05,484.07
2024-07-21,Лидское Классическое 0.5л,Светлое,Минск,HoReCa,28,2.05,0.0,57.4
2024-07-21,Лидское Юбилейное 0.5л,Светлое,Минск,Сетевой ритейл,84,2.45,0.05,195.51
2024-07-21,Лидское Лёгкое 1.0л,Светлое,Минская область,Сетевой ритейл,50,3.5,0.0,175.0
2024-07-21,Лидское Вайс 0.5л,Специальное,Брестская область,Специализированные магазины,45,2.8,0.0,126.0
2024-07-21,Лидское Классическое 0.5л,Светлое,Гродненская область,HoReCa,92,2.05,0.0,188.6
2024-07-21,Лидское Лёгкое 0.5л,Светлое,Витебская область,Специализированные магазины,68,1.95,0.1,119.34
2024-07-22,Лидское Светлое 0.5л,Светлое,Минск,HoReCa,82,2.15,0.0,176.3
2024-07-22,Лидское Безалкогольное 0.5л,Безалкогольное,Минская область,HoReCa,36,1.9,0.15,58.14
2024-07-22,Лидское Классическое 0.5л,Светлое,Минская область,Онлайн,63,2.05,0.0,129.15
2024-07-22,Лидское Классическое 0.5л,Светлое,Минская область,HoReCa,100,2.05,0.0,205.0
2024-07-22,Лидское Янтарное 0.5л,Тёмное,Минск,Сетевой ритейл,48,2.65,0.0,127.2
2024-07-22,Лидское Вайс 1.0л,Специальное,Могилёвская область,Специализированные магазины,9,5.1,0.05,43.6
2024-07-22,Лидское Пшеничное 0.5л,Специальное,Гродненская область,Сетевой ритейл,51,2.75,0.0,140.25
